name,model,M,mse,z,t0,amplitude,mwebv,mwr_v,max_mag
SNAD108,nugent-sn2n,-15.2717542978619,1.2917525600018934e-10,0.01662152806170261,58278.88307440811,1.3634067158016264e-08,0.01,3.1,19.091373
SNAD108,nugent-sn1bc,-21.42391986105589,1.5058229904826291e-10,0.24435138065337397,58275.92465427344,1.1838760861538705e-08,0.01,3.1,19.091373
SNAD108,nugent-sn2l,-21.885298386330373,1.5992774267406166e-10,0.29436751662326444,58279.528923795864,1.4376221664692904e-08,0.01,3.1,19.091373
SNAD108,nugent-sn2p,-19.6321021471116,1.8124045712426655e-10,0.11556403363816303,58278.830562332514,9.963295964847446e-09,0.01,3.1,19.091373
SNAD109,nugent-sn1bc,-20.724559993493752,1.4596274253299944e-10,0.22954515410230533,58224.006729292545,5.981845858845041e-09,0.02,3.1,19.637384
SNAD109,nugent-sn1a,-21.329640011561406,1.524152832216654e-10,0.2932317787347626,58219.82354541347,4.6944613799686655e-09,0.02,3.1,19.637384
SNAD109,nugent-sn2p,-19.929441004628256,1.556021003774679e-10,0.16519823356451158,58225.75285715137,6.449035272194617e-09,0.02,3.1,19.637384
SNAD109,nugent-sn2n,-21.16272577475817,1.58726435394553e-10,0.2742091543414954,58225.0591451603,3.6609976223077564e-09,0.02,3.1,19.637384
SNAD109,nugent-sn2l,-20.514593132597316,1.5928829154374806e-10,0.2106121770865558,58227.64750967229,7.872852943315015e-09,0.02,3.1,19.637384
SNAD110,nugent-sn1a,-21.150386357848074,5.6091363785254674e-11,0.25346192485710584,58342.8269282292,1.9382232690188458e-09,0.01,3.1,19.584816
SNAD110,nugent-sn2n,-19.938271053973462,5.851905146091835e-11,0.1535949061436686,58361.13370755508,6.7334751756238186e-09,0.01,3.1,19.584816
SNAD110,nugent-sn1bc,-20.502095408750836,6.519741950473424e-11,0.19434577666787284,58244.96829933021,3.520020452127823e-09,0.01,3.1,19.584816
SNAD110,nugent-sn2p,-19.200176283730254,6.694239039762712e-11,0.11223163079345976,58248.67805789392,3.798887400880441e-09,0.01,3.1,19.584816
SNAD110,nugent-sn2l,-18.8266619534422,6.988942023462717e-11,0.09554040784220769,58248.94371262824,5.233755775327762e-09,0.01,3.1,19.584816
SNAD111,nugent-sn1a,-19.38623327346124,2.54404939537956e-10,0.13950964050861156,58122.962783010174,2.2387404769062284e-08,0.03,3.1,19.77927
SNAD111,nugent-sn1bc,-15.01969989387445,3.285371903272328e-10,0.02026098757250183,58284.44202944661,8.107495024958933e-09,0.03,3.1,19.77927
SNAD111,nugent-sn2n,-16.440746864579456,3.3466541910074147e-10,0.0384651850378188,58285.53857546468,5.925044895305808e-09,0.03,3.1,19.77927
SNAD111,nugent-sn2p,-19.01472764534665,3.603435730435997e-10,0.11910588736345828,58286.51348265079,7.160602216402832e-09,0.03,3.1,19.77927
SNAD111,nugent-sn2l,-19.161185015221907,4.170584763410826e-10,0.12679009107688693,58285.76338846363,9.902500797622406e-09,0.03,3.1,19.77927
SNAD112,nugent-sn2p,-19.468857854534658,6.997481691294599e-10,0.11564123347884794,58248.56802417104,1.2960356506073753e-08,0.03,3.1,19.256176
SNAD112,nugent-sn2n,-15.00463291761886,7.034532235382195e-10,0.015865470848577607,58247.84477095601,1.1814548872463034e-08,0.03,3.1,19.256176
SNAD112,nugent-sn1a,-19.7107347962403,8.426956380645119e-10,0.12822686455854754,58242.90066044865,1.2978661625404926e-08,0.03,3.1,19.256176
SNAD112,nugent-sn1bc,-14.92370749584573,9.026821689774054e-10,0.015291656599155564,58246.92424705778,1.582649142315626e-08,0.03,3.1,19.256176
SNAD112,nugent-sn2l,-19.555359468949252,1.046874556930965e-09,0.12000241552359941,58248.94130811474,2.159353005398661e-08,0.03,3.1,19.256176
SNAD113,nugent-sn2p,-19.175301368780936,5.128366007526219e-10,0.11724681887137346,58336.1752367152,1.0370178428944357e-08,0.02,3.1,19.58193
SNAD113,nugent-sn1bc,-14.825780446243314,5.676955258532557e-10,0.016961998671874177,58334.85349887663,1.0982197684756493e-08,0.02,3.1,19.58193
SNAD113,nugent-sn1a,-20.272626004794972,5.915176732425329e-10,0.18625408343143435,58328.808656702306,9.118243139799357e-09,0.02,3.1,19.58193
SNAD113,nugent-sn2n,-20.74510992742927,6.023069883555525e-10,0.2262927587377872,58317.66647473349,9.548714449478387e-09,0.02,3.1,19.58193
SNAD113,nugent-sn2l,-19.34034811466389,6.255364494782094e-10,0.1258117031593513,58335.169268103804,1.4743159999511435e-08,0.02,3.1,19.58193
SNAD114,nugent-sn2p,-19.603321789270836,9.329341065511646e-10,0.11648492072518465,58254.21440683968,1.857148580341673e-08,0.02,3.1,19.138683
SNAD114,nugent-sn2n,-15.31080374393379,1.0166792649633701e-09,0.017287281980576028,58252.69633381336,1.8077722127568977e-08,0.02,3.1,19.138683
SNAD114,nugent-sn2l,-19.725573993256297,1.2589066879910292e-09,0.12273588542123309,58254.49562621205,2.8041274797978147e-08,0.02,3.1,19.138683
SNAD114,nugent-sn1a,-15.498025098792795,1.3096071742845768e-09,0.01882233436424961,58250.250175919595,2.150267087088406e-08,0.02,3.1,19.138683
SNAD114,nugent-sn1bc,-15.020732282367973,1.5691241624982928e-09,0.015149805633772289,58253.065302364324,2.165920878280074e-08,0.02,3.1,19.138683
SNAD115,nugent-sn1bc,-20.4307984379968,2.5252645533498145e-10,0.18652801835251115,58353.39274969902,7.674641169372884e-09,0.03,3.1,19.427298
SNAD115,nugent-sn1a,-21.564419828525935,2.5736698377895664e-10,0.2961469408798894,58349.400272272884,5.968204118065086e-09,0.03,3.1,19.427298
SNAD115,nugent-sn2n,-21.558436947699697,2.631483744068837e-10,0.2954382108473022,58355.28138817352,4.536072920633326e-09,0.03,3.1,19.427298
SNAD115,nugent-sn2l,-19.84068213063655,2.697564799185662e-10,0.14568879847500255,58356.93097294949,9.407829151299489e-09,0.03,3.1,19.427298
SNAD115,nugent-sn2p,-19.65932084679355,2.708653373979685e-10,0.1349209685870833,58356.96113490005,8.1641105276692e-09,0.03,3.1,19.427298
SNAD116,nugent-sn1bc,-17.976546126081786,1.8223029483627526e-10,0.07718577755508374,58330.94107585188,5.045495303434563e-09,0.02,3.1,19.81501
SNAD116,nugent-sn1a,-18.81520865223139,1.8703964382046782e-10,0.11103256657260381,58330.06238927896,4.435300281485524e-09,0.02,3.1,19.81501
SNAD116,nugent-sn2p,-17.87855604409387,1.940321136654682e-10,0.07394434269220941,58330.12791916674,5.536493258783173e-09,0.02,3.1,19.81501
SNAD116,nugent-sn2l,-15.680541555641568,2.0297496580668712e-10,0.027769299401402492,58330.04049205904,9.668780002296827e-09,0.02,3.1,19.81501
SNAD116,nugent-sn2n,-15.104901590915475,2.0307899642549344e-10,0.021403276471603387,58330.042195140435,5.145100159806987e-09,0.02,3.1,19.81501
SNAD118,nugent-sn2p,-19.424546179081027,8.24911203203697e-10,0.11795560856480672,58259.62057556012,1.2057767609566635e-08,0.02,3.1,19.346767
SNAD118,nugent-sn2n,-15.152086936158888,9.8961361691221e-10,0.01767961861738383,58257.0844863076,1.1845841133784906e-08,0.02,3.1,19.346767
SNAD118,nugent-sn1a,-20.42690424712957,1.0952330099875798e-09,0.18009643210305024,58252.98460824158,1.1347973545311157e-08,0.02,3.1,19.346767
SNAD118,nugent-sn1bc,-19.17113708987025,1.1038586841760197e-09,0.10579748372053105,58256.95665095917,1.3361770544039813e-08,0.02,3.1,19.346767
SNAD118,nugent-sn2l,-19.604901130910292,1.1455681875529183e-09,0.12739720388874912,58260.61517083337,1.710741981694025e-08,0.02,3.1,19.346767
SNAD119,nugent-sn1bc,-21.237054895870788,1.7862260576208546e-09,0.1913427425864384,58307.05419746439,2.744468315469032e-08,0.04,3.1,18.682495
SNAD119,nugent-sn2p,-20.069386219481533,1.8576387332879116e-09,0.11697857842208971,58309.13543262278,2.2897311557237032e-08,0.04,3.1,18.682495
SNAD119,nugent-sn1a,-22.330925256531504,1.907917679184859e-09,0.29873095214079337,58303.57146166438,2.2153043514427412e-08,0.04,3.1,18.682495
SNAD119,nugent-sn2l,-20.745000090878715,2.0179568039447227e-09,0.15581781721285345,58310.930150264634,3.4897383366158113e-08,0.04,3.1,18.682495
SNAD119,nugent-sn2n,-18.918455446038468,2.0217822448317874e-09,0.0710007155949301,58309.01175868565,2.212701446409232e-08,0.04,3.1,18.682495
SNAD120,nugent-sn2p,-19.675258977458142,8.013093564354181e-11,0.13048928395937132,58288.93008101069,2.0244653923898807e-08,0.05,3.1,19.332752
SNAD120,nugent-sn2n,-21.681148546412444,2.500683350598942e-10,0.2987883720118709,58299.1271822451,1.3813058685210915e-08,0.05,3.1,19.332752
SNAD120,nugent-sn1a,-21.01316574784913,3.5267841090520734e-10,0.22804649702030183,58299.83253082993,1.778435652108077e-08,0.05,3.1,19.332752
SNAD120,nugent-sn1bc,-21.355130755220785,4.1033134208315355e-10,0.2620647289062819,58300.52630589421,1.9515662750941366e-08,0.05,3.1,19.332752
SNAD120,nugent-sn2l,-20.54090387498875,4.3286734457559424e-10,0.1877363342435755,58298.07144726914,2.570427766313718e-08,0.05,3.1,19.332752
SNAD121,nugent-sn2n,-21.355988970098142,5.038086087677517e-10,0.29288517323763713,58342.045206089475,7.231940760036914e-09,0.03,3.1,19.608084
SNAD121,nugent-sn2p,-19.255189279971464,5.690932452435712e-10,0.12268435102912685,58343.67420394089,1.2572264559416028e-08,0.03,3.1,19.608084
SNAD121,nugent-sn1a,-20.026882007529903,6.8061636152266e-10,0.16997470809410575,58338.1952842516,1.0867041484703413e-08,0.03,3.1,19.608084
SNAD121,nugent-sn1bc,-19.776661001420283,7.185471777199193e-10,0.15304067281693798,58342.03459183317,1.1561244193350098e-08,0.03,3.1,19.608084
SNAD121,nugent-sn2l,-19.370411829221094,8.124382619272575e-10,0.12886082741598165,58345.132634579124,1.601878323376188e-08,0.03,3.1,19.608084
SNAD122,nugent-sn2p,-19.201953150061343,1.560296961748967e-11,0.09530797175789783,58254.97832224184,2.167446752031617e-08,0.01,3.1,19.074146
SNAD122,nugent-sn2n,-21.91868026200752,7.773101581539825e-11,0.29627841715341463,58255.11409523953,1.4165464864382174e-08,0.01,3.1,19.074146
SNAD122,nugent-sn1a,-20.918393307375872,1.4823566502243068e-10,0.1972107045493718,58250.70633964013,1.9049725394818753e-08,0.01,3.1,19.074146
SNAD122,nugent-sn1bc,-21.931428839346765,1.8154207473103115e-10,0.29779444887646866,58254.23720943892,1.9595845860468312e-08,0.01,3.1,19.074146
SNAD122,nugent-sn2l,-21.434564698305174,2.2229635684979954e-10,0.2436981976811749,58258.926997171424,2.354117469495866e-08,0.01,3.1,19.074146
SNAD123,nugent-sn2p,-20.228242897007455,3.381276222323057e-09,0.12051533862086335,58192.17082012787,2.481823833207244e-08,0.03,3.1,18.593271
SNAD123,nugent-sn2n,-15.206885487233343,4.431639164461869e-09,0.01286178697638238,58183.77337909432,3.290800041180984e-08,0.03,3.1,18.593271
SNAD123,nugent-sn1a,-20.367039563739255,4.7390652547004435e-09,0.1278669924602225,58184.44290482242,2.927004137105374e-08,0.03,3.1,18.593271
SNAD123,nugent-sn1bc,-14.67299488319324,4.862027361575915e-09,0.010079380185449181,58187.208733368956,3.836059673249605e-08,0.03,3.1,18.593271
SNAD123,nugent-sn2l,-20.277693572484573,5.150430990499941e-09,0.12308782209352234,58192.59937364082,4.45632709653353e-08,0.03,3.1,18.593271
SNAD124,nugent-sn1bc,-21.67722219114643,1.8202886541027111e-09,0.20371173995295347,58191.407671318135,3.150376678945992e-08,0.03,3.1,18.393871
SNAD124,nugent-sn1a,-21.657188377137654,1.993891942622249e-09,0.20203519811010673,58190.760108190036,2.5544268325271292e-08,0.03,3.1,18.393871
SNAD124,nugent-sn2p,-21.508493385673372,1.999808226187083e-09,0.18998483529151156,58194.101292226645,2.7274284384237155e-08,0.03,3.1,18.393871
SNAD124,nugent-sn2n,-15.195757683723809,2.1840416296040347e-09,0.011683712324593169,58196.54588168951,2.6743469844333143e-08,0.03,3.1,18.393871
SNAD124,nugent-sn2l,-19.940640834051695,2.2305579197675366e-09,0.09774769079419988,58196.5807326031,4.6722281971190845e-08,0.03,3.1,18.393871
SNAD125,nugent-sn1a,-21.33085568162835,1.3346719692995276e-11,0.2955748785892445,58259.116237622155,7.2008569791765645e-09,0.01,3.1,19.656034
SNAD125,nugent-sn2n,-18.087974337410024,1.4493350716921145e-11,0.0755963259351868,58265.755141742884,8.935655051309723e-09,0.01,3.1,19.656034
SNAD125,nugent-sn1bc,-21.10828529080387,1.4685575672041633e-11,0.27028104772816275,58263.022994310224,8.35625852901688e-09,0.01,3.1,19.656034
SNAD125,nugent-sn2p,-21.34510707436703,1.8630447673571503e-11,0.29726638808960537,58266.132347410225,7.619687653066327e-09,0.01,3.1,19.656034
SNAD125,nugent-sn2l,-20.998089964467653,2.677216206788849e-11,0.2585096504774105,58267.75931235187,9.857305065848563e-09,0.01,3.1,19.656034
SNAD127,nugent-sn1bc,-21.49539661606915,2.392983478327839e-10,0.28981682214342036,58184.85170434675,1.1787707039374105e-08,0.01,3.1,19.442411
SNAD127,nugent-sn1a,-21.030400242031554,2.7551677983898994e-10,0.2401639282478144,58190.97744562285,8.371135795013993e-09,0.01,3.1,19.442411
SNAD127,nugent-sn2n,-21.571992679111098,2.966065375884377e-10,0.2988485336898605,58190.54217256323,6.210861249216672e-09,0.01,3.1,19.442411
SNAD127,nugent-sn2l,-21.567791738809667,3.1657960944471565e-10,0.2983465514950875,58188.607741518106,1.6944547434443472e-08,0.01,3.1,19.442411
SNAD127,nugent-sn2p,-19.205170346117093,3.3006683183535633e-10,0.11186334881342157,58155.39294072287,1.8461863954394002e-08,0.01,3.1,19.442411
SNAD128,nugent-sn2p,-19.546637155644984,2.0621075839914198e-10,0.11964508209522444,58277.709376981285,7.416471572609237e-09,0.01,3.1,19.257923
SNAD128,nugent-sn1bc,-20.51641635588489,2.096268851243445e-10,0.1801465118214589,58274.92858123486,7.489625724587356e-09,0.01,3.1,19.257923
SNAD128,nugent-sn2n,-21.5623872593082,2.1059984158568015e-10,0.2764493395112334,58275.912777109195,4.4917913593051486e-09,0.01,3.1,19.257923
SNAD128,nugent-sn1a,-21.739106670122357,2.1774993992805526e-10,0.29677749038951484,58271.31644212905,6.081722016608979e-09,0.01,3.1,19.257923
SNAD128,nugent-sn2l,-19.751781502601627,2.2241515133951834e-10,0.13058330474827037,58278.60058285298,9.953779291549596e-09,0.01,3.1,19.257923
SNAD129,nugent-sn2p,-19.205228972890524,2.1169814191833125e-10,0.12024146730417047,58191.13014079774,8.696295174946083e-09,0.02,3.1,19.610962
SNAD129,nugent-sn1bc,-14.67679210523633,2.4122069245468524e-10,0.016061213910304354,58186.69903415815,1.2556335880799736e-08,0.02,3.1,19.610962
SNAD129,nugent-sn1a,-20.260056958779842,2.5128424334065354e-10,0.18753104736103432,58181.53271337559,1.0103484881450435e-08,0.02,3.1,19.610962
SNAD129,nugent-sn2l,-17.69075362036891,2.5438562529789735e-10,0.06223865434393584,58190.04026681527,1.7700883767452557e-08,0.02,3.1,19.610962
SNAD129,nugent-sn2n,-18.375230536136883,2.6196718511397354e-10,0.08403108983030748,58173.45372350478,1.4006481893390195e-08,0.02,3.1,19.610962
SNAD130,nugent-sn2p,-19.387213067485465,7.140394036670286e-10,0.11702911480128582,58296.280119731644,1.0110763820659643e-08,0.01,3.1,19.365677
SNAD130,nugent-sn1bc,-20.260633674261808,7.674555494648549e-10,0.16936095828916856,58294.03023485356,1.0511728799483396e-08,0.01,3.1,19.365677
SNAD130,nugent-sn2l,-19.51758778112104,8.292684619792529e-10,0.12373566058560583,58300.12348909228,1.474224094589081e-08,0.01,3.1,19.365677
SNAD130,nugent-sn1a,-20.448128275651765,8.670585940808466e-10,0.1831277952962477,58290.94484719599,9.859746471807313e-09,0.01,3.1,19.365677
SNAD130,nugent-sn2n,-15.720828809610897,9.234229596308742e-10,0.02308121464802709,58296.30889607335,1.0631405766077717e-08,0.01,3.1,19.365677
SNAD131,nugent-sn1bc,-21.38415346139015,2.1099256478036494e-11,0.2904132969410375,58232.46929870821,9.203496808264073e-09,0.01,3.1,19.55878
SNAD131,nugent-sn1a,-21.370498688030246,2.1836851570491415e-11,0.28882684121762164,58228.15763263251,7.69622995395807e-09,0.01,3.1,19.55878
SNAD131,nugent-sn2n,-15.097033042548375,2.97000062702097e-11,0.018986345715496372,58235.96179020024,9.877483882860993e-09,0.01,3.1,19.55878
SNAD131,nugent-sn2l,-21.239132518886414,3.2154871338022266e-11,0.27396649394494516,58236.31765919403,1.1498944996804297e-08,0.01,3.1,19.55878
SNAD131,nugent-sn2p,-21.37110897639895,4.741903081434432e-11,0.28889757592731374,58234.456147157034,7.326915083240259e-09,0.01,3.1,19.55878
SNAD132,nugent-sn1bc,-18.63672202823143,2.0300826002002923e-11,0.1039522766957636,58239.634067225896,5.392036935820296e-09,0.01,3.1,19.84034
SNAD132,nugent-sn1a,-20.564405403280002,2.2773989270944197e-11,0.23359225724315638,58234.46479842233,4.6499290173496054e-09,0.01,3.1,19.84034
SNAD132,nugent-sn2l,-20.98729889573921,2.336295645766409e-11,0.27726622198062095,58244.63680137862,6.120932167177201e-09,0.01,3.1,19.84034
SNAD132,nugent-sn2n,-15.059459707417421,2.6226383815897073e-11,0.021209017007503238,58241.96445992072,5.486376921756148e-09,0.01,3.1,19.84034
SNAD132,nugent-sn2p,-21.00200780420572,2.82279790101929e-11,0.27891244876888494,58241.81256603037,4.164364252891773e-09,0.01,3.1,19.84034
SNAD133,nugent-sn2p,-19.532374832621596,6.66120350863911e-10,0.11983750819120724,58194.664991460406,1.3142457459684428e-08,0.03,3.1,19.275944
SNAD133,nugent-sn2l,-20.150174633511508,9.658328469884553e-10,0.15572767237098795,58195.37172143551,2.3866251668979433e-08,0.03,3.1,19.275944
SNAD133,nugent-sn1bc,-14.923705054291037,9.67427847852836e-10,0.015429884308278094,58193.09105856041,1.810426257035789e-08,0.03,3.1,19.275944
SNAD133,nugent-sn2n,-15.195589643939154,1.0231839737639144e-09,0.01746142171310043,58194.48957597789,1.4567125422190342e-08,0.03,3.1,19.275944
SNAD133,nugent-sn1a,-19.921043582755754,1.0597091686495247e-09,0.14138150945641303,58190.3398390828,1.4916763436353726e-08,0.03,3.1,19.275944
SNAD134,nugent-sn1bc,-20.145352571723514,4.748986314760198e-10,0.1714161100770374,58265.27433106606,1.0910990674542191e-08,0.02,3.1,19.509827
SNAD134,nugent-sn2p,-19.262254409803575,5.005345771326187e-10,0.11799439222742417,58267.910107368734,9.920933332325775e-09,0.02,3.1,19.509827
SNAD134,nugent-sn1a,-20.527204438121053,5.051242211383018e-10,0.20086886603639875,58262.26283964055,9.376862367476485e-09,0.02,3.1,19.509827
SNAD134,nugent-sn2n,-14.796887838061423,5.162459447320345e-10,0.016200382917692553,58267.68776402638,9.710344793609371e-09,0.02,3.1,19.509827
SNAD134,nugent-sn2l,-18.09844483502716,5.826815960667831e-10,0.07122926685705727,58269.25716741568,1.4313785559569322e-08,0.02,3.1,19.509827
SNAD135,nugent-sn2p,-18.72607305231697,1.7858859495940363e-10,0.11642299345464346,58301.249234983035,5.337554259016993e-09,0.02,3.1,20.01469
SNAD135,nugent-sn1bc,-16.52314560199315,1.9685409354291147e-10,0.044339641860771925,58300.25488661299,5.771304773607734e-09,0.02,3.1,20.01469
SNAD135,nugent-sn1a,-18.587167379096293,1.977690377742572e-10,0.10968802144253181,58300.034995415364,5.006868198727333e-09,0.02,3.1,20.01469
SNAD135,nugent-sn2n,-21.001888616566376,2.0185294564483875e-10,0.2991087282885156,58300.26326172231,3.2655238024500946e-09,0.02,3.1,20.01469
SNAD135,nugent-sn2l,-19.016849595135213,2.1410804529337305e-10,0.13180124326562945,58302.98988150669,7.699549516313787e-09,0.02,3.1,20.01469
SNAD136,nugent-sn1a,-21.893057296908367,2.1848840610101937e-11,0.2979696513912022,58343.412657092165,1.3425301456044237e-08,0.03,3.1,19.113987
SNAD136,nugent-sn2n,-15.729021017413643,2.203633180339079e-11,0.02066979715613745,58351.04583287213,1.8490627569942666e-08,0.03,3.1,19.113987
SNAD136,nugent-sn2p,-21.891978615367904,2.5967205426982503e-11,0.29784103160586295,58350.461281955446,1.5141354331910757e-08,0.03,3.1,19.113987
SNAD136,nugent-sn1bc,-21.515269755278993,2.6447491494437604e-11,0.25591938514624185,58347.46966959196,1.5736238119925915e-08,0.03,3.1,19.113987
SNAD136,nugent-sn2l,-21.178987295517558,4.728222271478332e-11,0.22315952538323863,58350.269943931606,2.0525299647220942e-08,0.03,3.1,19.113987
SNAD137,nugent-sn2p,-19.542523123826676,6.796937364065042e-10,0.11626270458260674,58238.82951695834,1.7688625466630497e-08,0.03,3.1,19.195023
SNAD137,nugent-sn2n,-21.692609052066743,9.551608686065834e-10,0.28403731281903605,58237.64377934456,1.1824318364159514e-08,0.03,3.1,19.195023
SNAD137,nugent-sn1bc,-20.102282958490477,1.2351593144111126e-09,0.14750359062912913,58238.50123476915,2.0460984065031995e-08,0.03,3.1,19.195023
SNAD137,nugent-sn1a,-20.344403270287465,1.2664405868583037e-09,0.16331309008992043,58236.28736534667,1.8164385918528914e-08,0.03,3.1,19.195023
SNAD137,nugent-sn2l,-19.767616503977806,1.3009507018943883e-09,0.12799386762379103,58243.360543246854,2.8003200579975493e-08,0.03,3.1,19.195023
SNAD138,nugent-sn2p,-18.822033225238734,2.0309369606653177e-10,0.11642519589219141,58294.12322696616,5.701775285394351e-09,0.02,3.1,19.918774
SNAD138,nugent-sn2n,-15.766551282553095,2.350429653834829e-10,0.03025022078347306,58293.31516960678,5.854240496446136e-09,0.02,3.1,19.918774
SNAD138,nugent-sn1a,-19.744211528720655,2.6320381980208746e-10,0.17197577530299352,58288.30598481102,5.750167549342361e-09,0.02,3.1,19.918774
SNAD138,nugent-sn1bc,-14.587035342154813,2.704972275714762e-10,0.01773559739783195,58292.72771021828,7.266551118862498e-09,0.02,3.1,19.918774
SNAD138,nugent-sn2l,-18.81459607450973,2.963583577848859e-10,0.11605493583922376,58295.689941250756,9.10628703957756e-09,0.02,3.1,19.918774
SNAD139,nugent-sn2p,-19.760953760357214,1.3118797418630664e-09,0.11700014305951563,58199.611627512444,2.2761114876200776e-08,0.03,3.1,18.991358
SNAD139,nugent-sn2n,-14.892282141941354,1.6844237991919904e-09,0.01336088102286737,58200.818126148864,2.162071948487371e-08,0.03,3.1,18.991358
SNAD139,nugent-sn2l,-19.803714605024506,1.704182990020084e-09,0.1191606572183877,58200.18270154176,3.6357646134495835e-08,0.03,3.1,18.991358
SNAD139,nugent-sn1bc,-18.71005622743193,2.0603822049709454e-09,0.07419908226682241,58198.514120499894,2.6334150973846483e-08,0.03,3.1,18.991358
SNAD139,nugent-sn1a,-20.5345068652037,2.2860918124006038e-09,0.16238743333166533,58196.84857869824,2.356516282238644e-08,0.03,3.1,18.991358
SNAD140,nugent-sn2p,-19.587121727897546,8.041288667214609e-10,0.11738468761744136,58190.22920796062,2.1063130358089673e-08,0.04,3.1,19.172855
SNAD140,nugent-sn2n,-21.84061116974457,1.1566558344074808e-09,0.2987364407427333,58189.59551615574,1.3739943055181205e-08,0.04,3.1,19.172855
SNAD140,nugent-sn1bc,-17.344306833672704,1.3232238446305464e-09,0.04393235112523214,58186.96118607298,2.767247607053575e-08,0.04,3.1,19.172855
SNAD140,nugent-sn1a,-20.351038198070498,1.5277715169783954e-09,0.16225326105444177,58191.62191166172,1.9696900524789793e-08,0.04,3.1,19.172855
SNAD140,nugent-sn2l,-21.780597877265286,1.7672852485101449e-09,0.29164093960180365,58189.24546754439,3.5713400503252025e-08,0.04,3.1,19.172855
